-,ꢂ,ꢂꢒ꣄ꢒꢬꣁꢓꢳ꣄ꢳꢿ,sourashtra,,,'ꢂꢒꢒꢬꢓꢳꢳ':1 'akkarokhalle':2 'akkarŏkhalle':3 'get':4 'interested':5 'interest':6 'அக':7 'கற':8,action|compound,अक्करा॑ खळ्ळे|அக்கரொ க2ள்ளே|akkaro'khal'l'e|akkarOkhaLLe|akkarŏkhal̤l̤e|əkkəɾokʰəɭɭeː,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,get interested,english,,english,,action|compound,,verb,
^,,அக்கறைகொள்,tamil,,tamil,'அககறகள':1 'get':2 'interested':3 'interest':4 'அக':5 'கற':6,action|compound,அக்கரொ க2ள்ளே,verb,
-,ꢂ,ꢂꢨ꣄ꢨꢶꢥꢶ ꢦꣂꢜ꣄,sourashtra,,,'ꢂꢨꢨꢥꢦꢜ':1 'abbinipot':2 'abbinipoṭ':3 'caught':4 'catch':5 'அகப':6 'பட':7,action|compound,अब्बिनि पोट|அப்3பி3னிபோட்|abbini pot'|abbini poT|abbini poṭ|əbbɪn̪ɪ poːʈ,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,be caught,english,,english,,action|compound,,verb,
^,,அகப்படு,tamil,,tamil,'அகபபட':1 'caught':2 'catch':3 'அகப':4 'பட':5,action|compound,அப்3பி3னிபோட்,verb,
-,ꢤ,ꢤꢒ꣄ꢒꢶ ꢬꢴꢵ,sourashtra,,,'ꢤꢒꢒꢬ':1 'dhakkirhaa':2 'dhakkirha':3 'dhakkirhā':4 'afraid':5 'அச':6 'சப':7 'பட':8,action|compound,धक्कि र्हा|த4க்கி ரா:|dhakki rhaa|dhakki rhA|dhakki rhā|d̪ʰəkkɪ ɾɦɑː,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,be afraid of,english,,english,,action|compound,,verb,
^,,அச்சப்படு,tamil,,tamil,'அசசபபட':1 'afraid':2 'அச':3 'சப':4 'பட':5,action|compound,த4க்கி ரா:,verb,
-,ꢤ,ꢤꢒ꣄ꢒꢵꢜ꣄,sourashtra,,,'ꢤꢒꢒꢜ':1 'dhakkaat':2 'dhakkat':3 'dhakkāṭ':4 'horrify':5 'அச':6 'சம':7,action|compound,दक्काट|த4க்காட்|dhakkaat'|dhakkAT|dhakkāṭ|d̪ʰəkkɑːʈ,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,horrify,english,,english,,action|compound,,verb,
^,,அச்சமூட்டு,tamil,,tamil,'அசசமடட':1 'horrify':2 'அச':3 'சம':4,action|compound,த4க்காட்,verb,
-,ꢂ,ꢂꢗ꣄ꢗꢸ ꢡꢵꢫ꣄,sourashtra,,,'ꢂꢗꢗꢡꢫ':1 'achchutaay':2 'accutay':3 'accutāy':4 'print':5 'அச':6,action|compound,अच्चु ताय|அச்சு தாய்|achchu taay|accu tAy|accu tāy|ət͡ʃt͡ʃu t̪ɑːj,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,print,english,,english,,action|compound,,verb,
^,,அச்சிடு,tamil,,tamil,'அசசட':1 'print':2 'அச':3,action|compound,அச்சு தாய்,verb,
-,ꢪ,ꢪꢸꢣ꣄ꢬꢶꢠꢶ ꢒꢾꢬ꣄,sourashtra,,,'ꢪꢣꢬꢠꢒꢬ':1 'mudriniker':2 'mudriṇikĕr':3 'print':4 'அச':5,action|compound,मुद्रणि केर|முத்3ரிணி கேர்|mudrini ke'r|mudriNi kEr|mudriṇi kĕr|mud̪ɾɪɳɪ keɾ,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,print,english,,english,,action|compound,,verb,
^,,அச்சிடு,tamil,,tamil,'அசசட':1 'print':2 'அச':3,action|compound,முத்3ரிணி கேர்,verb,
-,ꢤ,ꢤꢵꢒ꣄ ꢕꢵꢭ꣄,sourashtra,,,'ꢤꢒꢕꢭ':1 'dhaakghaal':2 'dhakghal':3 'dhākghāl':4 'terrify':5 'அச':6,action|compound,दाघ घाल|தா4க் கா4ல்|dhaak ghaal|dhAk ghAl|dhāk ghāl|d̪ʰɑːk gʰɑːl,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,terrify,english,,english,,action|compound,,verb,
^,,அச்சுறுத்து,tamil,,tamil,'அசசறதத':1 'terrify':2 'அச':3,action|compound,தா4க் கா4ல்,verb,
-,ꢔ,ꢔꢵꢭꢸꢪ꣄ ꢢꣁꢮ꣄ꢭꢶ ꢭꢸꢨ꣄ꢨꢶ,sourashtra,,,'ꢔꢭꢪꢢꢮꢭꢭꢨꢨ':1 'gaalumthovlilubbi':2 'galumthovlilubbi':3 'gālumthŏvlilubbi':4 'ruminate':5 'chew':6 'அச':7,action|compound,गालुम थोव्लि लुब्बि|கா3லும் தொ2வ்லி லுப்3பி3|gaalum tho'vli lubbi|gAlum thOvli lubbi|gālum thŏvli lubbi|gɑːlum t̪ʰoʋlɪ lubbɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,Ruminate/chew,english,,english,,action|compound,,verb,
^,,அசைபோடு,tamil,,tamil,'அசபட':1 'ruminate':2 'chew':3 'அச':4,action|compound,கா3லும் தொ2வ்லி லுப்3பி3,verb,
-,ꢆ,ꢆꢞ꣄ꢔꢞꢶ ꢢꣁꢮ꣄,sourashtra,,,'ꢆꢞꢔꢞꢢꢮ':1 'udgadithov':2 'uḍgaḍithŏv':3 'quell':4 'control':5 'அடக':6,action|compound,उड्गडि तोव|உட்3க3டி3 தோ2வ்|ud'gad'i tho'v|uDgaDi thOv|uḍgaḍi thŏv|uɖgəɖɪ t̪ʰoʋ,,"{""""script"""":""""sourashtra"""",""""category"""":""""verb"""",""""type"""":""""abstract""""}"
^,,Quell/ control,english,,english,,action|compound,,verb,
^,,அடக்கிவை,tamil,,tamil,'அடககவ':1 'quell':2 'control':3 'அடக':4,action|compound,உட்3க3டி3 தோ2வ்,verb,
